84,0,2
82,0,2
81,0,2
79,0,2
78,0,2
78,0,2
78,0,2
78,0,2
78,0,2
80,0,2
81,0,2
83,0,2
84,0,2
84,0,2
84,160,2
84,320,2
84,320,2
84,320,2
84,320,2
84,320,2
84,320,2
84,320,2
84,320,2
84,320,2
84,320,2
82,320,2
81,320,2
79,320,2
78,420,2
76,420,2
75,420,2
73,520,2
72,520,2
74,520,2
75,520,2
77,520,2
78,520,2
80,520,2
81,520,2
83,520,2
84,520,2
84,520,2
84,520,2
84,520,2
84,520,2
86,520,2
87,520,2
89,520,2
90,520,2
88,520,2
87,520,2
85,520,2
84,520,2
84,520,2
84,520,2
84,520,2
84,520,2
86,520,2
87,520,2
89,520,2
90,520,2
88,520,2
87,520,2
85,520,2
84,620,2
82,620,2
81,620,2
79,620,2
78,620,2
78,620,2
78,620,2
78,620,2
78,620,2
80,620,2
81,620,2
83,620,2
84,620,2
84,620,2
84,620,2
84,620,2
84,620,2
86,620,2
87,620,2
89,620,2
90,620,2
88,620,2
87,620,2
85,620,2
84,620,2
86,620,2
87,620,2
89,620,2
90,620,2
92,620,2
93,620,2
95,620,2
96,620,2
98,620,2
99,620,2
101,620,2
102,620,2
100,620,2
99,620,2
97,620,2
96,620,2
96,620,2
96,620,2
96,620,2
96,620,2
96,620,2
96,620,2
96,620,2
96,620,2
94,620,2
93,620,2
91,620,2
90,620,2
90,620,2
90,620,2
90,700,2
90,700,2
92,700,2
93,700,2
95,700,2
96,700,2
96,700,2
96,700,2
96,700,2
96,700,2
96,700,2
96,700,2
96,700,2
96,700,2
94,700,2
93,700,2
91,700,2
90,700,2
90,700,2
90,700,2
90,700,2
90,700,2
92,700,2
93,700,2
95,700,2
96,700,2
94,700,2
93,700,2
91,700,2
90,700,2
90,700,2
90,700,2
90,700,2
90,700,2
92,700,2
93,700,2
95,700,2
96,700,2
98,700,2
99,700,2
101,700,2
102,700,2
102,700,2
102,700,2
102,700,2
102,700,2
102,700,2
102,700,2
102,700,2
102,700,2
102,700,2
102,700,2
102,700,2
102,700,2
102,750,2
102,750,2
102,750,2
102,830,2
104,830,2
105,830,2
107,830,2
108,830,2
106,830,2
105,830,2
103,830,2
102,830,2
100,830,2
99,830,2
97,830,2
96,830,2
96,830,2
96,830,2
96,830,2
96,830,2
96,830,2
96,830,2
96,830,2
96,830,2
98,830,2
99,830,2
101,830,2
102,830,2
102,830,2
102,830,2
102,830,2
102,830,2
102,830,2
102,830,2
102,980,2
102,980,2
102,980,2
102,980,2
102,980,2
102,980,2
104,980,2
105,980,2
107,980,2
108,980,2
108,980,2
108,980,2
108,980,2
108,980,2
108,980,2
108,980,2
108,980,2
108,980,2
108,980,2
108,980,2
108,980,2
108,980,2
106,980,2
105,980,2
103,1060,2
102,1060,2
102,1140,2
102,1140,2
102,1140,2
102,1140,2
104,1140,2
105,1140,2
107,1140,2
108,1140,2
110,1140,2
111,1140,2
113,1140,2
114,1140,2
112,1140,2
111,1140,2
109,1140,2
108,1140,2
106,1140,2
105,1140,2
103,1140,2
102,1140,2
104,1140,2
105,1140,2
107,1140,2
108,1140,2
110,1140,2
111,1140,2
113,1140,2
114,1140,2
114,1140,2
114,1140,2
114,1140,2
114,1140,2
116,1140,2
117,1140,2
119,1140,2
120,1140,2
118,1140,2
117,1140,2
115,1140,2
114,1140,2
114,1140,2
114,1140,2
114,1140,2
114,1140,2
112,1140,2
111,1140,2
109,1140,2
108,1300,2
108,1300,2
108,1300,2
108,1300,2
108,1300,2
108,1300,2
108,1300,2
108,1300,2
108,1300,2
110,1300,2
111,1300,2
113,1300,2
114,1300,2
116,1300,2
117,1300,2
119,1300,2
120,1300,2
118,1300,2
117,1300,2
115,1300,2
114,1300,2
114,1300,2
114,1300,2
114,1300,2
114,1300,2
114,1300,2
114,1300,2
114,1300,2
114,1300,2
114,1300,2
114,1300,2
114,1300,2
114,1300,2
116,1300,2
117,1300,2
119,1300,2
120,1300,2
118,1300,2
117,1300,2
115,1300,2
114,1300,2
112,1300,2
111,1300,2
109,1300,2
108,1300,2
106,1300,2
105,1300,2
103,1300,2
102,1300,2
102,1300,2
102,1300,2
102,1300,2
102,1300,2
100,1300,2
99,1300,2
97,1300,2
96,1300,2
94,1300,2
93,1300,2
91,1300,2
90,1300,2
88,1300,2
87,1300,2
85,1300,2
84,1300,2
84,1300,2
84,1300,2
84,1300,2
84,1300,2
82,1300,2
81,1300,2
79,1300,2
78,1300,2
80,1300,2
81,1300,2
83,1300,2
84,1300,2
86,1300,2
87,1300,2
89,1300,2
90,1300,2
90,1300,2
90,1300,2
90,1300,2
90,1300,2
90,1300,2
90,1300,2
90,1300,2
90,1300,2
90,1300,2
90,1300,2
90,1300,2
90,1300,2
88,1300,2
87,1300,2
85,1300,2
84,1300,2
86,1300,2
87,1300,2
89,1450,2
90,1450,2
90,1450,2
90,1450,2
90,1450,2
90,1450,2
90,1450,2
90,1450,2
90,1450,2
90,1450,2
90,1450,2
90,1450,2
90,1450,2
90,1450,2
92,1450,2
93,1450,2
95,1450,2
96,1450,2
96,1450,2
96,1450,2
96,1450,2
96,1450,2
98,1450,2
99,1450,2
101,1450,2
102,1450,2
102,1450,2
102,1450,2
102,1450,2
102,1450,2
102,1450,2
102,1450,2
102,1450,2
102,1450,2
104,1450,2
105,1450,2
107,1450,2
108,1500,2
110,1500,2
111,1550,2
113,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1550,2
114,1650,2
114,1650,2
116,1650,2
117,1650,2
119,1650,2
120,1650,2
118,1650,2
117,1650,2
115,1650,2
114,1650,2
114,1650,2
114,1650,2
114,1650,2
114,1650,2
112,1750,2
111,1750,2
109,1750,2
108,1750,2
106,1750,2
105,1750,2
103,1750,2
102,1750,2
102,1750,2
102,1750,2
102,1750,2
102,1750,2
104,1750,2
105,1750,2
107,1750,2
108,1750,2
108,1750,2
108,1750,2
108,1750,2
108,1750,2
110,1750,2
111,1750,2
113,1750,2
114,1750,2
116,1750,2
117,1750,2
119,1750,2
120,1750,2
122,1750,2
123,1750,2
125,1750,2
126,1750,2
124,1750,2
123,1750,2
121,1750,2
120,1750,2
120,1750,2
120,1750,2
120,1750,2
120,1750,2
120,1750,2
120,1750,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
122,1850,2
123,1850,2
125,1850,2
126,1850,2
126,1850,2
126,1850,2
126,1850,2
126,1850,2
126,1850,2
126,1850,2
126,1850,2
126,1850,2
124,1850,2
123,1850,2
121,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
120,1850,2
122,1850,2
123,1850,2
125,1850,2
126,1850,2
128,1850,2
129,1850,2
131,1850,2
132,1850,2
132,1850,2
132,1850,2
132,1850,2
132,1850,2
130,1850,2
129,1850,2
127,1850,2
126,1850,2
126,1850,2
126,1850,2
126,1850,2
126,1850,2
128,1850,2
129,1900,2
131,1980,2
132,1980,2
130,1980,2
129,1980,2
127,1980,2
126,1980,2
124,1980,2
123,1980,2
121,1980,2
120,1980,2
120,1980,2
120,1980,2
120,1980,2
120,1980,2
122,1980,2
123,1980,2
125,1980,2
126,1980,2
128,1980,2
129,1980,2
131,1980,2
132,1980,2
134,1980,2
135,1980,2
137,1980,2
138,1980,2
138,1980,2
138,2130,2
138,2130,2
138,2130,2
140,2130,2
141,2130,2
143,2130,2
144,2130,2
144,2130,2
144,2130,2
144,2130,2
144,2130,2
146,2130,2
147,2180,2
149,2180,2
150,2180,2
150,2180,2
150,2180,2
150,2180,2
150,2180,2
150,2180,2
150,2180,2
150,2180,2
150,2180,2
148,2180,2
147,2180,2
145,2180,2
144,2180,2
144,2180,2
144,2180,2
144,2180,2
144,2180,2
144,2180,2
144,2180,2
144,2180,2
144,2180,2
142,2180,2
141,2180,2
139,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
140,2180,2
141,2180,2
143,2180,2
144,2180,2
144,2180,2
144,2180,2
144,2180,2
144,2180,2
142,2180,2
141,2180,2
139,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
136,2180,2
135,2180,2
133,2180,2
132,2180,2
132,2180,2
132,2180,2
132,2180,2
132,2180,2
132,2180,2
132,2180,2
132,2180,2
132,2180,2
130,2180,2
129,2180,2
127,2180,2
126,2180,2
126,2180,2
126,2180,2
126,2180,2
126,2180,2
128,2180,2
129,2180,2
131,2180,2
132,2180,2
134,2180,2
135,2180,2
137,2180,2
138,2180,2
136,2180,2
135,2180,2
133,2180,2
132,2180,2
130,2180,2
129,2180,2
127,2180,2
126,2180,2
128,2180,2
129,2180,2
131,2180,2
132,2180,2
134,2180,2
135,2180,2
137,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2180,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
138,2280,2
98,2280,1
97,2280,1
95,2280,1
94,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
92,2280,1
93,2280,1
95,2280,1
96,2280,1
98,2280,1
99,2280,1
101,2280,1
102,2280,1
104,2280,1
104,2280,1
104,2280,1
104,2280,1
104,2280,1
104,2280,1
104,2280,1
104,2280,1
104,2280,1
104,2280,1
104,2280,1
104,2280,1
104,2380,1
105,2380,1
107,2380,1
108,2380,1
110,2380,1
109,2380,1
107,2380,1
106,2380,1
104,2380,1
104,2380,1
104,2380,1
104,2380,1
104,2380,1
105,2380,1
107,2380,1
108,2380,1
110,2380,1
110,2380,1
110,2380,1
110,2380,1
110,2380,1
109,2380,1
107,2380,1
106,2380,1
104,2380,1
104,2380,1
104,2380,1
104,2380,1
104,2380,1
105,2380,1
107,2380,1
108,2380,1
110,2380,1
111,2380,1
113,2380,1
114,2380,1
116,2380,1
116,2380,1
116,2380,1
116,2380,1
116,2380,1
115,2380,1
113,2380,1
112,2380,1
110,2380,1
109,2380,1
107,2380,1
106,2380,1
104,2380,1
103,2380,1
101,2380,1
100,2380,1
98,2380,1
98,2380,1
98,2380,1
98,2380,1
98,2380,1
99,2380,1
101,2380,1
102,2380,1
104,2380,1
103,2380,1
101,2380,1
100,2380,1
98,2380,1
99,2380,1
101,2380,1
102,2380,1
104,2380,1
105,2380,1
107,2380,1
108,2380,1
110,2380,1
111,2380,1
113,2380,1
114,2380,1
116,2380,1
115,2380,1
113,2380,1
112,2380,1
110,2380,1
110,2380,1
110,2380,1
110,2380,1
110,2380,1
111,2380,1
113,2380,1
114,2380,1
116,2380,1
116,2380,1
116,2380,1
116,2380,1
116,2380,1
117,2380,1
119,2380,1
120,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
121,2380,1
119,2380,1
118,2380,1
116,2380,1
117,2380,1
119,2380,1
120,2380,1
122,2380,1
121,2380,1
119,2380,1
118,2380,1
116,2380,1
115,2380,1
113,2380,1
112,2380,1
110,2380,1
110,2380,1
110,2380,1
110,2380,1
110,2380,1
111,2380,1
113,2380,1
114,2380,1
116,2380,1
115,2380,1
113,2380,1
112,2380,1
110,2380,1
110,2380,1
110,2380,1
110,2380,1
110,2380,1
111,2380,1
113,2380,1
114,2380,1
116,2380,1
116,2380,1
116,2380,1
116,2380,1
116,2380,1
115,2380,1
113,2380,1
112,2380,1
110,2380,1
110,2380,1
110,2380,1
110,2380,1
110,2380,1
111,2380,1
113,2380,1
114,2380,1
116,2380,1
116,2380,1
116,2380,1
116,2380,1
116,2380,1
117,2380,1
119,2380,1
120,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
121,2380,1
119,2380,1
118,2380,1
116,2380,1
116,2380,1
116,2380,1
116,2380,1
116,2380,1
117,2380,1
119,2380,1
120,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
122,2380,1
123,2380,1
125,2380,1
126,2380,1
128,2380,1
129,2380,1
131,2380,1
132,2380,1
134,2380,1
134,2380,1
134,2380,1
134,2380,1
134,2380,1
134,2380,1
134,2380,1
134,2380,1
134,2380,1
134,2380,1
134,2380,1
134,2380,1
134,2380,1
135,2380,1
137,2380,1
138,2380,1
140,2380,1
141,2380,1
143,2380,1
144,2380,1
146,2380,1
146,2380,1
146,2380,1
146,2380,1
146,2380,1
146,2380,1
146,2380,1
146,2380,1
146,2380,1
146,2380,1
146,2380,1
146,2380,1
146,2380,1
147,2380,1
149,2380,1
150,2380,1
152,2380,1
151,2380,1
149,2380,1
148,2380,1
146,2460,1
145,2460,1
143,2460,1
142,2460,1
140,2460,1
139,2460,1
137,2460,1
136,2460,1
134,2460,1
135,2460,1
137,2460,1
138,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
141,2460,1
143,2460,1
144,2460,1
146,2460,1
147,2460,1
149,2460,1
150,2460,1
152,2460,1
152,2460,1
152,2460,1
152,2460,1
152,2460,1
152,2460,1
152,2460,1
152,2460,1
152,2460,1
152,2460,1
152,2460,1
152,2460,1
152,2460,1
153,2460,1
155,2460,1
156,2460,1
158,2460,1
157,2460,1
155,2460,1
154,2460,1
152,2460,1
151,2460,1
149,2460,1
148,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
145,2460,1
143,2460,1
142,2460,1
140,2460,1
141,2460,1
143,2460,1
144,2460,1
146,2460,1
145,2460,1
143,2460,1
142,2460,1
140,2460,1
141,2460,1
143,2460,1
144,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
145,2460,1
143,2460,1
142,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
139,2460,1
137,2460,1
136,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
135,2460,1
137,2460,1
138,2460,1
140,2460,1
141,2460,1
143,2460,1
144,2460,1
146,2460,1
145,2460,1
143,2460,1
142,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
141,2460,1
143,2460,1
144,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
147,2460,1
149,2460,1
150,2460,1
152,2460,1
151,2460,1
149,2460,1
148,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
146,2460,1
145,2460,1
143,2460,1
142,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
140,2460,1
139,2460,1
137,2460,1
136,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
134,2460,1
133,2460,1
131,2460,1
130,2460,1
128,2460,1
127,2460,1
125,2460,1
124,2460,1
122,2460,1
122,2460,1
122,2460,1
122,2460,1
122,2460,1
122,2460,1
122,2460,1
122,2460,1
122,2460,1
123,2460,1
125,2460,1
126,2460,1
128,2460,1
128,2460,1
128,2460,1
128,2460,1
128,2460,1
129,2460,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
131,2560,1
97,2560,0
95,2560,0
94,2560,0
92,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
89,2560,0
88,2560,0
86,2560,0
85,2560,0
87,2560,0
88,2560,0
90,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
93,2560,0
94,2560,0
96,2560,0
97,2560,0
97,2560,0
97,2560,0
97,2560,0
97,2560,0
97,2560,0
97,2560,0
97,2560,0
97,2560,0
97,2560,0
97,2560,0
97,2560,0
97,2560,0
95,2560,0
94,2560,0
92,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
91,2560,0
89,2560,0
88,2560,0
86,2560,0
85,2560,0
85,2560,0
85,2560,0
85,2560,0
85,2560,0
85,2560,0
85,2560,0
85,2560,0
85,2560,0
85,2560,0
85,2560,0
85,2560,0
85,2560,0
83,2560,0
82,2560,0
80,2560,0
79,2560,0
77,2560,0
76,2560,0
74,2560,0
73,2560,0
73,2560,0
73,2560,0
73,2560,0
73,2560,0
73,2560,0
73,2560,0
73,2560,0
73,2560,0
71,2560,0
70,2560,0
68,2560,0
67,2560,0
67,2560,0
67,2560,0
67,2560,0
67,2560,0
67,2610,0
67,2610,0
67,2610,0
67,2690,0
67,2690,0
67,2690,0
67,2690,0
67,2690,0
69,2690,0
70,2690,0
72,2690,0
73,2690,0
73,2690,0
73,2690,0
73,2690,0
73,2690,0
73,2770,0
73,2770,0
73,2770,0
73,2770,0
73,2770,0
73,2770,0
73,2930,0
73,2930,0
73,2930,0
73,2930,0
73,2930,0
73,2930,0
75,2930,0
76,2930,0
78,2930,0
79,2930,0
81,2930,0
82,2930,0
84,2930,0
85,2930,0
85,2930,0
85,2930,0
85,2930,0
85,2930,0
83,2930,0
82,2930,0
80,2930,0
79,2930,0
79,2930,0
79,2930,0
79,2930,0
79,2930,0
81,2930,0
81,3030,0
